observation_date,GDP_log,XTIMVA01USM664S_log,XTEXVA01USM664S_log,GPDI_log,RPI_log,INDPRO_log,BUSLOANS_log,NONREVSL_log,UNRATE_diff,DFF_diff,GS1_diff,AAA_diff,IRLTLT01USM156N_diff,M1V,CUMFNS,CLF16OV,B235RC1Q027SBEA,ROWFDIQ027S,CPILFESL_inflation,PCEPI_inflation
1975-01-01,-0.9668782415817069,-0.7807480227957941,-0.7301974907070334,-1.0757019574728812,-0.886681683029677,-0.9772128455620573,-1.0197693099331024,-0.9021520199843649,2.3617249100676814,-3.4928643310046876,-1.9267039672183572,-0.8400976909056297,-0.2764988731338426,-0.26420721496636057,-1.18705688826483,-0.9784395685776706,-0.7836401046172604,-0.7459369908677562,1.8823200821917114,1.6814906085012544
1975-04-01,-0.9484440832221197,-0.8526166790415889,-0.7642859123270694,-1.0791979742477356,-0.8665408962679495,-1.0069051861718314,-1.004593535898366,-0.9093269812066657,0.8366793367406997,-1.0301467522003553,0.3124384811705453,0.4282071646623041,1.1070009429831322,-0.24531077758854392,-1.5056328153126453,-0.9592105132712369,-0.7383460896529157,-0.730311822821961,1.0288895646207414,0.6511438913727263
1975-07-01,-0.9193748052014618,-0.811569972741977,-0.7296256578452694,-1.0074904954489567,-0.8521320491538692,-0.9514692236383401,-0.9890891189516848,-0.9100075302873663,-0.5497257299201908,0.845661497075841,1.4036661300689321,0.10438464834709187,0.5449541426856103,-0.20043173881622953,-1.1121992522364685,-0.9427883838232926,-0.6643716945567079,-0.7510046129366628,0.6060894824716726,1.6685554560903484
1975-10-01,-0.8941192176210104,-0.7873514558949035,-0.707239869659711,-0.9735633710732244,-0.8359655704077457,-0.9026039537138238,-0.9721835140973849,-0.8964340747634617,-0.2724447165880112,-0.869034387231848,-1.1897710095207437,-0.27340828735399864,-0.5142879040289481,-0.1338217970594259,-0.806785775956034,-0.9369486874970098,-0.6460092560576493,-0.7171412842157925,1.2480835306553484,1.358985838091998
1976-01-01,-0.8665164289001732,-0.7294179122635277,-0.7289451619923827,-0.8921839564876646,-0.814338472397395,-0.8346483239202059,-0.9627020412340277,-0.8740930704446259,-0.8270067432523692,-0.6733979440558031,-0.9913659824483086,-0.6781864327480236,-0.6656081964167427,-0.0804393614670937,-0.39248293423634945,-0.9130736859420417,-0.7764700095842946,-0.7144491099916859,1.480817599807252,0.4534766342649551
1976-04-01,-0.851900768369639,-0.6963195655477397,-0.6891222914581979,-0.8453130815379997,-0.7988473456076567,-0.8054004463941841,-0.9494112019521835,-0.855608110629102,-0.1338042099219239,0.41986453251621353,0.4258127823547923,-0.08451181950345818,0.04775889626857194,-0.07949453959820298,-0.23303272170452088,-0.8880049343093253,-0.7649279053848863,-0.7246107479944411,0.6946073223861402,0.03937000016046418
1976-07-01,-0.8364698623462777,-0.641361405695568,-0.6661943603410556,-0.8299657314889298,-0.7817744946726747,-0.7752012558440647,-0.9379480433241084,-0.8391652770044431,0.1434768034102557,0.08613177651001899,-0.38197911358297637,-0.1924526582751908,-0.08194421149239157,-0.05492917100704154,-0.1067015879140411,-0.8621941218174679,-0.756883408518632,-0.7269070142444145,1.1173781538281673,1.1092301215190818
1976-10-01,-0.8154182426991773,-0.6367956837503359,-0.6623599706070142,-0.8066327746836578,-0.7675748244092382,-0.7344469680824939,-0.9151351359918253,-0.8166657759235714,0.14347680341025446,-0.4777615008797581,-1.1047402836325568,-0.7591420618268314,-1.162803442833779,-0.03319826802255229,0.01796649354527444,-0.8468366883848127,-0.7621298195183631,-0.7324233320173388,0.7208137715159274,1.2059506461830982
1977-01-01,-0.7920522971755739,-0.5703217593767184,-0.6644870306050329,-0.7526147354255075,-0.7610297981851784,-0.6892162269927484,-0.8982361745116202,-0.8504567173476427,-0.411085223254101,-0.24760097949617552,0.2699231182264506,-0.4083343358186752,0.3503994810441592,-0.02091558372697157,0.28450105130325826,-0.8274463155003049,-0.744641782852593,-0.7274084976783166,1.1321958805607064,1.5637756749857967
1977-04-01,-0.7640174471365491,-0.5579794530307198,-0.6455495585827923,-0.6874139815561678,-0.742503187536888,-0.6189533731763305,-0.8828896388010934,-0.8171468517381394,-0.5497257299201908,0.5694688714155419,0.3832974194107001,-0.05752660981051904,0.04775889626857386,0.021128989438670632,0.7189430511308166,-0.7954086444947869,-0.732225276819896,-0.72780440565245,1.0882589347845717,1.4120176053398346
1977-07-01,-0.7387517854231029,-0.5391930654414273,-0.6336303561588239,-0.6368538553383519,-0.7211835761004771,-0.5940086666084392,-0.8648167226810815,-0.7883372893644607,-0.2724447165880112,0.753597288522408,0.836794624147692,-0.16546744858225884,-0.01709265761190982,0.0650632063420943,0.7751420512485601,-0.7777282379378646,-0.7122889150209181,-0.7262735614858011,0.7954847198594189,1.0836131756568381
1977-10-01,-0.7207258667383879,-0.5242957996500444,-0.6620398672934218,-0.6206193168830062,-0.6845483958879615,-0.5795915259259826,-0.8409038962500638,-0.7599780362675038,-0.27244471658801245,0.7881213667299446,0.9643407129799709,0.40122195496937213,0.5233369580587811,0.07167695942433022,0.7827677546207253,-0.7438515465423018,-0.7238310192203266,-0.7331887541006632,0.6786623218117737,0.9608669873384297
1978-01-01,-0.705868603470163,-0.47995800105198616,-0.636956438683865,-0.5963637490717978,-0.6723658236377618,-0.586158623635135,-0.806163355110593,-0.7314108485330718,-0.5497257299201908,0.28176821968606397,0.49667172059494713,0.940926148828071,0.8908290967148539,0.06128391886653096,0.6568422433500406,-0.7232028965488159,-0.6827341330557666,-0.7174844044600414,1.3139200863546663,1.3013470863599266
1978-04-01,-0.6579476340943906,-0.469770345424862,-0.5393599639545188,-0.5305985541294955,-0.6495142758364837,-0.4964936441917876,-0.7738555385270118,-0.6932868137913608,-0.411085223254101,0.5924849235539007,0.6809049600193515,0.5901184228199198,0.6746572504465775,0.16332468070674086,1.0812653669386383,-0.6905199552310014,-0.6540537529239034,-0.6922254757103353,1.7547610424475033,1.951412647894985
1978-07-01,-0.6353292598242396,-0.45133322871468257,-0.5101701334501983,-0.492970807523678,-0.6287985767532509,-0.47690871528526124,-0.747160567136174,-0.6598729493025526,0.004836296744165894,0.9262176795600942,0.9359971376839082,0.21232548711882926,0.3720166656709884,0.1949762133145838,1.1033515131415315,-0.6704843120341971,-0.644959973857703,-0.6841225591730733,1.9302412135537572,1.483742787260397
1978-10-01,-0.6069917307074306,-0.4378580605933096,-0.46699245055504873,-0.45438389416641106,-0.6127887225210388,-0.43746859578287367,-0.7226249785347826,-0.6360148712759082,-0.13380420992192266,1.708763452264275,1.9421940606941135,0.7520296809775259,0.7178916197002321,0.2535551691858152,1.2926961053823267,-0.6409309317310204,-0.6344671518582409,-0.7108331504946015,2.016224390118297,1.6919080886605504
1979-01-01,-0.5902609374094165,-0.4153441497508559,-0.44067960478589113,-0.4383304755765439,-0.5928316526148819,-0.4266728615234436,-0.6956472212745718,-0.6044308532547112,0.004836296744165894,0.557960845346363,0.6809049600193515,0.6980592615916571,0.6314228811929192,0.272924017498077,1.2105981073756076,-0.6119260311932957,-0.6327183481916638,-0.7122584192014815,2.170748349250583,1.6842587742040274
1979-04-01,-0.5689706279245516,-0.38261708834233976,-0.4128518817351721,-0.41727563935384593,-0.6054777083359016,-0.4318139690818216,-0.6675952520066214,-0.5782346565607054,-0.27244471658801245,0.12065585471755562,-0.5095252024152566,0.26629590650470275,0.004524527014917432,0.26583785348139594,1.001378011664806,-0.6137327880677257,-0.6328932285583215,-0.6647494623054826,2.2371864649462663,3.0196805408812613
1979-07-01,-0.5445061662208801,-0.33238131872083065,-0.34643969066817293,-0.40757551721409546,-0.5929853896018431,-0.43853866871994546,-0.6368992481912724,-0.5541432462562996,0.2821173100763442,0.8686775492141988,0.29826669352251456,-0.27340828735400347,-0.01709265761190982,0.29040322207255775,0.8276093241841771,-0.585276367295453,-0.6461841364243068,-0.6640104340871004,2.590289184202253,2.6247866024249764
1979-10-01,-0.5268976226369151,-0.29107208605815715,-0.3025346671815377,-0.40414753587772456,-0.5868155189574795,-0.429891269211041,-0.6249251366430882,-0.5316511513602029,0.14347680341025446,3.032186450219874,3.005078134296437,3.3695950211922154,2.922844451636658,0.33669949364820845,0.7064093152691175,-0.5622402171464702,-0.6425116487244951,-0.6585732979090028,3.2715361591597496,2.5258843417766434
1980-01-01,-0.5067318198182781,-0.2391352468144173,-0.2716321123615216,-0.3940600256150644,-0.5879206136515195,-0.42067357534805494,-0.6145781298444717,-0.5159327732711035,0.42075781674243284,1.708763452264275,2.353175902487012,4.314077360444942,3.333570959546387,0.35606834196047027,0.6320384262645131,-0.5414625130905251,-0.6495068633908032,-0.6656204598485759,4.3069180256845465,3.4450195096928087
1980-04-01,-0.5044660682748355,-0.2700384536433546,-0.246216387177229,-0.44869768978546587,-0.6011795738144687,-0.5191866064854953,-0.5961953249737177,-0.5248125573507901,1.3912413634050564,-2.7678586886464034,-5.172043338617462,-2.540165901560537,-3.2596703516360663,0.3848854089616406,-0.30618674314974004,-0.5350098099675608,-0.6622731301568154,-0.6013513987142663,3.769513363300471,2.5664050368276308
1980-07-01,-0.4868360092506166,-0.2921324321394422,-0.22728335172690492,-0.4884184330971923,-0.5820961342430053,-0.5566230773743597,-0.5810655188720795,-0.5294292837145538,0.5593983234085226,-3.2857198617594627,-0.1977458741585707,1.021881777906879,1.0205322044758174,0.33953395925488067,-0.725539585240883,-0.5235885254399139,-0.6491571026574878,-0.6288801998490035,0.898219109329483,2.4011429542350524
1980-10-01,-0.44958734004501044,-0.2657445161933654,-0.2151885889433174,-0.3987061651910615,-0.5549721709767897,-0.47057863687755336,-0.5706621094870171,-0.5221836375218386,-0.411085223254101,6.933407287671595,5.2442205826853385,3.3695950211922154,3.1822506671585926,0.4056714900772391,-0.1442216709951761,-0.5132319369275561,-0.6447850934910452,-0.6707144757824247,3.399855322129566,2.6125198156243417
1981-01-01,-0.4113284134280738,-0.22784746318408983,-0.18248286672844577,-0.3021424922720048,-0.5550033121072249,-0.46503255309899394,-0.5562936396263068,-0.5134112457042304,0.004836296744165894,0.8571695231450219,0.39746920705872957,0.8869557294422024,1.171852496863616,0.5166880596719116,-0.234209027011931,-0.48638869193602435,-0.6211762439922555,-0.6702393862134647,2.2102171194239637,2.799150048340513
1981-04-01,-0.4010520524501781,-0.22812513412219765,-0.20027190396190106,-0.31504684197966787,-0.5494340190616307,-0.4575314826238727,-0.5380298727210636,-0.5023978768553312,0.004836296744165894,1.3635226701888985,1.4320097053649974,2.209231004396014,1.7122821125343048,0.46944696622737014,-0.23690641676857493,-0.4678694339731167,-0.5996659588933583,-0.6135453643175728,2.006340579977861,1.3593235926253016
1981-07-01,-0.37531141425499137,-0.2347684215926826,-0.20693385080515483,-0.25908705210347477,-0.5113635404966973,-0.4362230153708071,-0.5208998296863462,-0.4921909761422656,0.004836296744165894,-0.23609295342699563,1.687101883029553,2.5330535207112312,2.382414835965965,0.5681808515264619,-0.3716136555928416,-0.47829054951670413,-0.5779807934278032,-0.607976258814764,3.8140410893963748,1.3158532501998008
1981-10-01,-0.37010379116840963,-0.22886476930534078,-0.21492555616090553,-0.2705130401878618,-0.516634876665814,-0.487838861291436,-0.49796541782057213,-0.4830747165790876,1.1139603500728767,-4.609142859715062,-3.9249260255907306,-0.8131124812127001,-1.6383815046239882,0.5469223594764182,-0.8965094773349185,-0.461126359209619,-0.556995149428879,-0.45631711085675875,1.5940814782556627,1.1304867943802115
1982-01-01,-0.3717793759587395,-0.26088218328381896,-0.23370520026381922,-0.34492651425945464,-0.5160730984462303,-0.5346844300419831,-0.47154014051626736,-0.4717863355222283,0.8366793367407022,0.7075651842456925,1.1060585894602806,1.0488669875998133,0.43686821955147015,0.4566918709973439,-1.3639083068959075,-0.4508988247597205,-0.5673130910616834,-0.6964221002361485,0.47896489862518454,0.7214168838106099
1982-04-01,-0.3570640380754365,-0.2874655496997716,-0.2424787939662482,-0.3374649377096308,-0.5041608044895799,-0.5627330372679934,-0.44748357726891796,-0.46459828734632913,0.8366793367406997,0.3393083500319583,-0.7504455924317813,-1.3528166750713968,-0.773694119550879,0.48078482865406014,-1.528104302909346,-0.42692703265790793,-0.5841016062608227,-0.675518159201909,1.4462477691835287,0.235336822906971
1982-07-01,-0.34841969130973804,-0.24831166891812786,-0.2693626888859218,-0.338399765913019,-0.505926464301989,-0.5950655758331284,-0.436567423442846,-0.46210231220172676,0.6980388300746111,-4.033741556256106,-2.7770112261002193,-2.054432127087704,-1.7464674277581282,0.4779503630473875,-1.7354788161550778,-0.41373125477144584,-0.6012398821932775,-0.6780783641013045,1.1783244114648475,1.2049557900736267
1982-10-01,-0.3393950659033711,-0.29120561500791026,-0.3230554266012029,-0.4020754062737601,-0.4987599477155439,-0.6378328452200431,-0.42362244490449785,-0.4546253656446731,1.1139603500728767,-1.9968209420114023,-3.839895299702544,-5.049790403003479,-5.29168570655787,0.3782716558794051,-2.091858762047886,-0.39976115251022803,-0.5996659588933583,-0.6296192280673857,-0.8871267765569454,0.4590119123282299
1983-01-01,-0.3220250947589626,-0.29633028614764945,-0.30414493059515835,-0.3777896921167182,-0.4886720602168747,-0.6124191410387181,-0.42085328152835855,-0.44232631644176174,-0.41108522325409974,-0.7194300483325186,-0.3819791135829776,-0.11149702919639254,-0.23326450388018619,0.3503994107471255,-1.8209231999501159,-0.410085477506971,-0.63149418562506,-0.7201501848192057,-0.46417030950138616,0.02302537751239454
1983-04-01,-0.2968219564098976,-0.25909774430508475,-0.32532069959477944,-0.3096919569980664,-0.4743635258373426,-0.5621282768974054,-0.41845382767803796,-0.4283203320210845,-0.41108522325410224,0.1551799329250943,0.454156357650855,-0.7321568521338923,-0.03870984223874091,0.34803735607489844,-1.4299030908667252,-0.3930180777467303,-0.5713353394948105,-0.6665178512566114,0.11027137134860746,0.15935858186340193
1983-07-01,-0.2712313708769053,-0.21491499677813067,-0.30290173176527707,-0.2591227459290024,-0.46251521679568064,-0.4860075102363275,-0.40315429902382777,-0.40564331154459043,-0.9656472499184565,0.753597288522408,1.5878993694933379,2.074304955931338,2.360797651339142,0.3749647793382869,-0.9281277527530211,-0.36310979877179056,-0.5437042415628937,-0.6461417875212164,0.5118007751337326,0.7899625157812874
1983-10-01,-0.2474612653786452,-0.18500482735886536,-0.2884635787395822,-0.1787124883529001,-0.4243376125780583,-0.4274485446724655,-0.3916066299737994,-0.37715412869918397,-1.2429282632506362,-0.04045651025095271,-0.4953534147672259,0.1853402774258949,0.13422763477588093,0.4132300650283658,-0.5089777219217742,-0.36101267025682715,-0.5214944349973656,-0.7065573443739616,0.5916399811171702,-0.239874396177599
1984-01-01,-0.2226548116857045,-0.11277742471347137,-0.26728862627908245,-0.09890681761299917,-0.39369842924230036,-0.361614560018104,-0.3831644893996835,-0.34113704547725604,-0.827006743252368,0.2932762457552428,0.32661026881857597,-0.35436391643280646,0.5449541426856103,0.45716428193178943,-0.09919757129781583,-0.3496559127604099,-0.48599372056585205,-0.6250266955674392,0.7185357181647997,0.4242799400157755
1984-04-01,-0.20103458839883812,-0.11305521265991084,-0.2647015961639805,-0.06995463085360311,-0.36550600454297816,-0.32667395541236793,-0.37526273924650794,-0.3070060901125006,-0.6883662365862794,0.9837578099059916,1.9421940606941135,2.5060683110183017,2.728289789995209,0.4855089379985142,0.04997011035718162,-0.3171020255050548,-0.4344040124018301,-0.5256274001950326,0.4891632719505415,0.24506392699871152
1984-07-01,-0.1854875761454911,-0.059743112208991894,-0.23582869151951633,-0.04993200028958324,-0.33945698793520307,-0.3112016863374063,-0.3605534260284416,-0.2738617071186759,0.004836296744165894,0.9607417577676318,0.36912563176266816,-0.5972308036692204,-0.7088425656703973,0.5223569908852568,0.06546489061339206,-0.3069067545707711,-0.4288078406687836,-0.6363232697627099,0.5150299607243752,-0.06567704235491906
1984-10-01,-0.1723218512065913,-0.10781844131051802,-0.23014537539920124,-0.057010867488082345,-0.3216785798888071,-0.3100943107819933,-0.3485710401508712,-0.25047296313541734,-0.1338042099219239,-2.4571419847785676,-2.5360908360836922,-1.7306096107724873,-2.4382173358166117,0.5393637845252915,0.032041594982197684,-0.293356078012546,-0.4270590370022066,-0.580341882220258,0.14886621772167424,-0.3042310071453258
1985-01-01,-0.15590149493041267,-0.07580056572320919,-0.23319693231839692,-0.0791737280536602,-0.30917274204183354,-0.30248222806005676,-0.34111054630850957,-0.22142148539126497,-0.13380420992192266,-0.9035584654393847,-0.8921634689120911,-0.2464230776610643,-0.3413504270143263,0.5138535940652394,-0.09826463950228276,-0.27015861028548915,-0.42828319956881056,-0.6236278207255014,0.2771446535373476,0.575675880965068
1985-04-01,-0.1431044766804758,-0.061905303290445496,-0.2721265725131347,-0.06172393306307106,-0.30235472498881155,-0.3008816265339843,-0.32050507822511337,-0.18966776215422723,0.14347680341025446,-0.6503818919174453,-1.303145310704992,-1.703624401079548,-1.6599986892508154,0.4831468833262872,-0.20135360290844978,-0.26367364364691,-0.4531162116342042,-0.6377749323345322,0.21273557028360426,-0.0010524833191696479
1985-07-01,-0.12526308912833437,-0.07545598693916605,-0.2729623536634098,-0.06664791643799074,-0.2917082757449801,-0.3041171687881846,-0.3022738786616394,-0.16436111560682246,-0.13380420992192266,-0.028948484181771792,-0.6795866541916278,-1.6226687720007498,-1.0114831504459865,0.43637820081619094,-0.3047265020784719,-0.25309121052524847,-0.43895090193493036,-0.6255281790013414,-0.0434513132356353,-0.042785060029648596
1985-10-01,-0.11432145090523627,-0.03413329649015732,-0.27556762677892144,-0.02966885513334088,-0.27249573285424433,-0.2913264394494626,-0.2737124842945708,-0.14053478351351406,-0.27244471658801245,0.22422808934016752,-0.19774587415857323,-1.2178906266067202,-1.24927218134109,0.38394058709274986,-0.30348935339309613,-0.23031316850118433,-0.4113198040030135,-0.6049937520762929,0.3691956832714073,-0.18040553945164214
1986-01-01,-0.10230781743248513,-0.0495623680610114,-0.24093555250205365,-0.02589300340866771,-0.2542314493199306,-0.2777292355759333,-0.22784669888429787,-0.12424965728038062,0.004836296744165894,-0.31664913591124977,-0.5520405653593475,-2.729062369411077,-2.5895376282044062,0.3584303966326973,-0.1852909511245262,-0.20718022780535714,-0.4031004267701015,-0.6627435285698737,0.25532033462990283,-0.163189104196326
1986-04-01,-0.09533561478961457,-0.03678235154019039,-0.207512135311194,-0.03384685876260978,-0.23306628530501636,-0.2911819731194085,-0.18216696516875477,-0.106425176965688,0.2821173100763442,-1.053162804338714,-1.2039427971687744,-1.541713142921942,-2.0707251971605447,0.2578068675958241,-0.23489858529558413,-0.1841118141407596,-0.3772181325047616,-0.6075803508406307,-0.13107443110216868,-1.4425911437262686
1986-07-01,-0.08385675317627825,-0.02092866853192907,-0.22972316353955394,-0.05293099474847446,-0.22072515203772528,-0.2820867682383366,-0.15023542461862952,-0.08733385100627572,-0.27244471658801245,-0.8230022829551316,-0.8779916812640616,-0.4623047552045439,-0.6223738271630863,0.1671039681823042,-0.20291524960966453,-0.16533444805293335,-0.3371705285401479,-0.5224337425370238,0.04171663165962946,-0.4441567204698217
1986-10-01,-0.07476775970660768,-0.012448099150297475,-0.20212108043374893,-0.0467551540028382,-0.2140379999865384,-0.25647275247409257,-0.138179124724716,-0.07014684055032758,-0.27244471658801245,0.06311572437166023,-0.2686048123987281,-0.4083343358186752,-0.10356139611922074,0.06648043914543059,-0.09408672754838598,-0.1536550554003679,-0.3450401450397445,-0.28549601695070065,0.0728175491459489,-0.32590384508796666
1987-01-01,-0.06317104874908978,-0.003530935535786121,-0.208571408422923,-0.01847347610702134,-0.20709437297828268,-0.22687201437849544,-0.11541327866689059,-0.07654027438014595,-0.27244471658801245,-0.06347256238930944,0.1707206046902343,-0.8400976909056345,-0.14679576537287525,0.009791127011980642,0.026484566460991794,-0.13778140571787562,-0.31303703794138504,-0.4132423232710531,-0.16569459789847713,0.21083268959254503
1987-04-01,-0.04830960834920677,0.023458062778689115,-0.16241978309878805,-0.01524225258345437,-0.19750886630928793,-0.18663321784015446,-0.06750694907304079,-0.07399200976662215,-0.411085223254101,0.4889126889312888,1.2052611029964981,2.155260585010146,2.4905007591001036,0.01073594888087137,0.18729361443413323,-0.11893951259881971,-0.2705411088435636,-0.5264720038731837,0.44639782640439923,0.24217611867373745
1987-07-01,-0.03467295330813507,0.04376040337875548,-0.1272274748231888,-0.013458653108587333,-0.1824062574055469,-0.1443090038363466,-0.03543971483948437,-0.06433148988034584,-0.411085223254101,0.21272006327098866,0.5108435082429791,1.58857118145851,1.171852496863616,0.05703222045652206,0.37982234345532956,-0.10558241713428351,-0.28907842770927994,-0.205258667526347,0.02928849862022523,0.21269500592104765
1987-10-01,-0.013638435376065386,0.0648017565958847,-0.07965355009718655,0.05042658007563776,-0.1542746070810285,-0.09089129245175598,-0.020275264723004303,-0.052875071400561746,-0.27244471658801245,0.08613177651001899,0.1565488170422036,1.210778245757424,0.5233369580587791,0.10143884829439129,0.7345189558909831,-0.0889344430770355,-0.2687923051769865,-0.32490205730943744,0.3640886975630079,0.08024202597826258
1988-01-01,-0.002706824238729996,0.0680623995912363,-0.022925624633683996,0.016453442014682573,-0.13282673412345997,-0.07026029619425103,-0.021261662455720347,-0.044642030241135895,-0.13380420992192266,-0.29363308377289205,-0.6512430788955651,-1.7575948204654215,-1.5086783968630209,0.11986287473776236,0.7954231772383613,-0.07538376651881037,-0.2511293881445587,-0.530906173183477,0.08592990397283237,-0.03414810682961434
1988-04-01,0.01645468938199901,0.07211396801387884,0.02004267920280235,0.03987523369880351,-0.11926455060934037,-0.050535317218023526,-0.035733439944089666,-0.03183139652717496,-0.27244471658801245,0.5464528192771841,0.7375921106114744,0.6710740518987228,1.0637665737294757,0.13356279183667938,0.9483428672014729,-0.06725336058387531,-0.25864924391083993,-0.3912562337741825,0.45325059323865086,0.4601600826724774
1988-07-01,0.03139139239855907,0.0753187787678602,0.024903444461827035,0.04650778724032912,-0.10237661185331674,-0.04222487330913589,-0.046480943163545854,-0.023305085156314964,0.004836296744165894,0.9492337316984529,0.9926842882760336,0.4012219549693745,0.4152510349246429,0.1486799417389327,0.9553398556679535,-0.04621754840301154,-0.24483369494488136,-0.38959342028282257,0.30598500979937227,0.6573141210717477
1988-10-01,0.049802954433813815,0.10411894740621284,0.05828169744839882,0.06461562174116141,-0.08542559032128062,-0.0261060455669464,-0.047362710777583805,-0.019795814362300358,-0.27244471658801245,0.557960845346363,0.7517638982595051,-1.2178906266067249,-0.2981160577606679,0.2100933632168367,1.100309344243061,-0.027795080986948332,-0.23311671037881532,-0.1774923216071299,0.4529408797908457,0.31498133244617094
1989-01-01,0.06706730131272787,0.08480339843173759,0.07731254329639178,0.10073304838186824,-0.05704831561643808,-0.015467329415463695,-0.05299630121245062,0.008364366898433971,-0.13380420992192266,1.121854122736138,1.0777150141642193,0.48217758404817757,0.5449541426856103,0.28048259244920365,1.122233241438039,-0.003178018572839353,-0.21930116141285694,-0.2627972931003901,0.2246984348716586,0.5301216258461202
1989-04-01,0.08240468755000749,0.10285224597764273,0.11561640822683583,0.09705312923658377,-0.059634498428683055,-0.024112983507570317,-0.06459280780552643,0.019643634964344885,0.004836296744165894,0.31629229789360264,-0.5095252024152541,-0.5432603842833469,-0.9466315965655047,0.3773268340105139,0.8989988876682825,0.010598502594689524,-0.19849039778059047,-0.348788505082148,0.24891737240645576,0.8383609885495056
1989-07-01,0.09476300743726518,0.09756015756929513,0.10031999493453507,0.09323419381686793,-0.04887965970570324,-0.038197331860001855,-0.05811866126777907,0.02493073531704079,0.004836296744165894,-0.7539541265400572,-1.175599221872713,-1.4067870944572654,-1.4222096583557118,0.41228524315947507,0.6365611173602393,0.021826206028647488,-0.1885222168811014,-0.44924355505224334,0.06942081861598556,-0.34986293797879897
1989-10-01,0.10240447920608599,0.10484399208236612,0.12045008849993515,0.09269077565717188,-0.034217278138706175,-0.029420681435679972,-0.04377193943921039,0.03165038131111026,0.2821173100763442,-0.5468096572948334,-0.3819791135829751,-0.21943786796812995,-0.4278191655216353,0.4009473807327851,0.5117713491449838,0.03544140961810226,-0.19446814934746337,-0.15030664071664165,0.454532230199891,-0.03825780176522531
1990-01-01,0.1206055958831387,0.1177629717399057,0.14436736913037565,0.10514648156832586,-0.023903344294035785,-0.012888445281126116,-0.030581020103546623,0.032034789226872286,-0.1338042099219239,-0.4202213705338617,0.42581278235479353,0.8060001003633945,1.1070009429831302,0.4354333789473002,0.5584585011735084,0.07844867593265963,-0.1920198242142555,-0.33693765972309053,0.5502568425943842,1.0014914169370042
1990-04-01,0.13304608182759756,0.11143307918978375,0.1566502896979492,0.10833370493063259,-0.010025051539298264,0.0030275227526812445,-0.014659344154586312,0.02506766055985526,0.004836296744165894,-0.017440458112592917,0.19906417998629447,0.5631332131269854,0.5665713273124375,0.4519677616528898,0.5435113113190263,0.07599664874593316,-0.18572413101457816,-0.3897517834724759,0.6025118270934937,0.15102613218022976
1990-07-01,0.14080042758264824,0.12782340104350862,0.14909334777003327,0.09683547115994787,-0.010289180197085532,0.01223492897211041,0.004096353677778749,0.023496213602517062,0.5593983234085226,-0.09799664059684708,-0.6228995035995023,-0.0035561904246503378,0.04775889626857194,0.4453540085706539,0.4796257644511462,0.08135239233799357,-0.2004140818138252,-0.5338358921920635,0.8838638404983975,0.7209375726262527
1990-10-01,0.1393443323249221,0.13956491442656205,0.18152015488033177,0.05129940622536145,-0.025526675891764092,-0.022873250698185084,0.023650621135650203,0.019266631603243538,0.5593983234085214,-0.489269526948937,-0.7504455924317825,-0.3003934970469378,-0.6439910117899116,0.4103955994216932,0.11675585824160183,0.08774056842972827,-0.22104996507943392,-0.47254933779622504,0.35892082209999737,0.8005012579080355
1991-01-01,0.14360678396502408,0.10402912816451003,0.18464765367826697,0.030969108188584032,-0.028985814096298326,-0.06585007274067843,0.04818049550650088,0.006659355485385234,0.6980388300746111,-1.5134838471058794,-1.2181145848168051,-0.9750237393703062,-0.8169284888045373,0.38394058709274986,-0.30673433355146273,0.08780509546095792,-0.24098632687841204,-0.6457194856821409,0.8243759025779982,-0.44765580322744064
1991-04-01,0.15631431530427795,0.10541134573049701,0.2044914306668484,0.032740750193254356,-0.016651101884352437,-0.052904718748146194,0.07957381346774825,-0.005219681330425675,0.2821173100763442,-0.6618899179866232,-0.2827766000467588,-0.05752660981051904,0.24231355791002487,0.36740620438716026,-0.2808556167884746,0.09687114334872282,-0.25794972244420905,-0.40017736012465344,-0.019115068108545318,-0.41861806971789955
1991-07-01,0.16712241484768717,0.11985000429725293,0.20153046975872754,0.05131959156282395,-0.01056809683547628,-0.020641240447665105,0.10412884719914195,-0.020660979246210763,0.1434768034102557,-0.24760097949617552,-0.4953534147672246,-0.3273787067398722,-0.40620198089480997,0.34567530140267144,-0.042856603298144766,0.09577418381781888,-0.23276694964549996,-0.7889853845885196,0.2619770346746347,-0.2087318083984346
1991-10-01,0.1750438854987934,0.13476054288607828,0.2302273974864922,0.07835508976921594,0.003022820636639821,-0.0159900387191611,0.12461606403128439,-0.036539741439596665,0.282117310076343,-0.9610985957852811,-1.4448631871853015,-0.9210533199844375,-1.2708893659679192,0.29465492048256625,-0.04555399305478869,0.10709867779862131,-0.18187676294810884,-0.566643466315245,0.026073642464300942,-0.13729294145384657
1992-01-01,0.18820103784685602,0.13452824424296156,0.23619227344571636,0.05947722534964196,0.02835169356585557,-0.018737156354351872,0.14888099495815524,-0.04041185403192424,0.42075781674243407,-0.9265745175777444,-0.7221020171357199,-0.4623047552045439,-0.10356139611922074,0.21340023975795488,-0.11955982179157615,0.12929597654161867,-0.1906207812809939,-0.6982168830522196,-0.058156147334829204,-0.28904772921577754
